Artist,Title,id,energy,key,acousticness,instrumentalness,liveness,tempo,type,uri,track_href,analysis_url,duration_ms,set,K12,DBSCAN2.5
NAV ,To My Grave,1kBgQ2cBNONDo7ABrvmRfu,0.666,2.0,0.0608,0.0,0.15,140.001,audio_features,spotify:track:1kBgQ2cBNONDo7ABrvmRfu,https://api.spotify.com/v1/tracks/1kBgQ2cBNONDo7ABrvmRfu,https://api.spotify.com/v1/audio-analysis/1kBgQ2cBNONDo7ABrvmRfu,157933.0,N,7,0
Kanye West ,Flashing Lights,2qxaR31Te4xDR2yO6LqM8z,0.706,8.0,0.313,0.0,0.053,157.968,audio_features,spotify:track:2qxaR31Te4xDR2yO6LqM8z,https://api.spotify.com/v1/tracks/2qxaR31Te4xDR2yO6LqM8z,https://api.spotify.com/v1/audio-analysis/2qxaR31Te4xDR2yO6LqM8z,198240.0,N,0,0
Ellie Goulding ,Still Falling For You,7t0nviLLteTUJ125M5AoxP,0.735,3.0,0.0637,2.87e-06,0.132,174.024,audio_features,spotify:track:7t0nviLLteTUJ125M5AoxP,https://api.spotify.com/v1/tracks/7t0nviLLteTUJ125M5AoxP,https://api.spotify.com/v1/audio-analysis/7t0nviLLteTUJ125M5AoxP,268627.0,N,7,0
Ava Max ,So Am I,7zye9v6B785eFWEFYs13C2,0.54,5.0,0.715,0.000428,0.115,142.218,audio_features,spotify:track:7zye9v6B785eFWEFYs13C2,https://api.spotify.com/v1/tracks/7zye9v6B785eFWEFYs13C2,https://api.spotify.com/v1/audio-analysis/7zye9v6B785eFWEFYs13C2,191205.0,N,9,0
Desiigner ,Tiimmy Turner  Remix,5RcxRGvmYai7kpFSfxe5GY,0.675,2.0,0.397,0.00317,0.0905,132.005,audio_features,spotify:track:5RcxRGvmYai7kpFSfxe5GY,https://api.spotify.com/v1/tracks/5RcxRGvmYai7kpFSfxe5GY,https://api.spotify.com/v1/audio-analysis/5RcxRGvmYai7kpFSfxe5GY,201993.0,N,7,0
NAV ,Coast To Coast,6Za3190Sbw39BBC77WSS1C,0.813,2.0,0.03,9.33e-05,0.255,79.997,audio_features,spotify:track:6Za3190Sbw39BBC77WSS1C,https://api.spotify.com/v1/tracks/6Za3190Sbw39BBC77WSS1C,https://api.spotify.com/v1/audio-analysis/6Za3190Sbw39BBC77WSS1C,232550.0,N,1,0
Fleetwood Mac ,The Chain  2004 Remaster,1qsHYUd2c1wFGcn7e63QmG,0.776,1.0,0.15,0.0,0.227,173.996,audio_features,spotify:track:1qsHYUd2c1wFGcn7e63QmG,https://api.spotify.com/v1/tracks/1qsHYUd2c1wFGcn7e63QmG,https://api.spotify.com/v1/audio-analysis/1qsHYUd2c1wFGcn7e63QmG,188773.0,N,7,0
Lil Tecca ,Sidenote,1EJIcDYXwSqipW5dFe4uJz,0.727,2.0,0.000866,0.0,0.108,150.062,audio_features,spotify:track:1EJIcDYXwSqipW5dFe4uJz,https://api.spotify.com/v1/tracks/1EJIcDYXwSqipW5dFe4uJz,https://api.spotify.com/v1/audio-analysis/1EJIcDYXwSqipW5dFe4uJz,236524.0,N,7,0
Hailee Steinfeld ,Rock Bottom,0flSGzqHO12p9fU9kqaHGE,0.662,8.0,0.00966,0.0,0.108,150.047,audio_features,spotify:track:0flSGzqHO12p9fU9kqaHGE,https://api.spotify.com/v1/tracks/0flSGzqHO12p9fU9kqaHGE,https://api.spotify.com/v1/audio-analysis/0flSGzqHO12p9fU9kqaHGE,218349.0,N,0,0
Bad Bunny ,HOY COBRÉ,2QIBJFl8DJR1mDh9GwfZef,0.624,2.0,0.239,0.0,0.112,146.925,audio_features,spotify:track:2QIBJFl8DJR1mDh9GwfZef,https://api.spotify.com/v1/tracks/2QIBJFl8DJR1mDh9GwfZef,https://api.spotify.com/v1/audio-analysis/2QIBJFl8DJR1mDh9GwfZef,156735.0,N,7,0
Kanye West ,Bound 2,3omXshBamrREltcf24gYDC,0.692,2.0,0.0202,2.39e-06,0.523,78.009,audio_features,spotify:track:3omXshBamrREltcf24gYDC,https://api.spotify.com/v1/tracks/3omXshBamrREltcf24gYDC,https://api.spotify.com/v1/audio-analysis/3omXshBamrREltcf24gYDC,200360.0,N,6,0
Becky G ,MAMIII,6dfwRetlyLPBoQzdufbOWj,0.792,8.0,0.00381,0.0,0.359,169.997,audio_features,spotify:track:6dfwRetlyLPBoQzdufbOWj,https://api.spotify.com/v1/tracks/6dfwRetlyLPBoQzdufbOWj,https://api.spotify.com/v1/audio-analysis/6dfwRetlyLPBoQzdufbOWj,159746.0,N,0,0
Natti Natasha ,Criminal,5JaSg0AYyAMMLjyGGDrrCm,0.311,10.0,0.289,6.74e-05,0.11,92.744,audio_features,spotify:track:5JaSg0AYyAMMLjyGGDrrCm,https://api.spotify.com/v1/tracks/5JaSg0AYyAMMLjyGGDrrCm,https://api.spotify.com/v1/audio-analysis/5JaSg0AYyAMMLjyGGDrrCm,333462.0,N,10,0
Kanye West ,Yikes,5vwXQUwkpmnkJrfv69L6Mp,0.608,9.0,0.169,0.916,0.106,150.9,audio_features,spotify:track:5vwXQUwkpmnkJrfv69L6Mp,https://api.spotify.com/v1/tracks/5vwXQUwkpmnkJrfv69L6Mp,https://api.spotify.com/v1/audio-analysis/5vwXQUwkpmnkJrfv69L6Mp,354692.0,N,5,-1
DJ Khaled ,EVERY CHANCE I GET,239yM7BAQ2CkNc61ogPGXo,0.556,2.0,0.0629,0.041,0.103,122.008,audio_features,spotify:track:239yM7BAQ2CkNc61ogPGXo,https://api.spotify.com/v1/tracks/239yM7BAQ2CkNc61ogPGXo,https://api.spotify.com/v1/audio-analysis/239yM7BAQ2CkNc61ogPGXo,249080.0,N,1,0
Juice WRLD ,Flaws And Sins,0uDdI4fAXCuNhQbmxENdsO,0.791,1.0,0.419,0.0,0.0982,119.537,audio_features,spotify:track:0uDdI4fAXCuNhQbmxENdsO,https://api.spotify.com/v1/tracks/0uDdI4fAXCuNhQbmxENdsO,https://api.spotify.com/v1/audio-analysis/0uDdI4fAXCuNhQbmxENdsO,167810.0,N,1,0
Polo G ,Don’t Play,6GCIYIWUBSLontW6divqsw,0.558,9.0,0.397,2.03e-05,0.0821,155.974,audio_features,spotify:track:6GCIYIWUBSLontW6divqsw,https://api.spotify.com/v1/tracks/6GCIYIWUBSLontW6divqsw,https://api.spotify.com/v1/audio-analysis/6GCIYIWUBSLontW6divqsw,175707.0,N,9,0
Cold War Kids ,First,3EYj5rxRbNM3nijF9dOtry,0.112,1.0,0.972,0.106,0.0935,86.564,audio_features,spotify:track:3EYj5rxRbNM3nijF9dOtry,https://api.spotify.com/v1/tracks/3EYj5rxRbNM3nijF9dOtry,https://api.spotify.com/v1/audio-analysis/3EYj5rxRbNM3nijF9dOtry,168000.0,N,3,0
Avril Lavigne ,Bite Me,08rNCyLDIE6HT3UD2sqO6b,0.857,9.0,0.399,0.0,0.715,114.945,audio_features,spotify:track:08rNCyLDIE6HT3UD2sqO6b,https://api.spotify.com/v1/tracks/08rNCyLDIE6HT3UD2sqO6b,https://api.spotify.com/v1/audio-analysis/08rNCyLDIE6HT3UD2sqO6b,235254.0,N,6,0
Kanye West ,God Breathed,3m2gfwcxl77ojJTWH3wZkb,0.0964,9.0,0.835,2.95e-05,0.11,76.273,audio_features,spotify:track:3m2gfwcxl77ojJTWH3wZkb,https://api.spotify.com/v1/tracks/3m2gfwcxl77ojJTWH3wZkb,https://api.spotify.com/v1/audio-analysis/3m2gfwcxl77ojJTWH3wZkb,231627.0,N,3,0
Galantis ,In My Head,0ubdf6zWT1It2saK41SkO0,0.571,2.0,0.0169,0.0,0.252,140.002,audio_features,spotify:track:0ubdf6zWT1It2saK41SkO0,https://api.spotify.com/v1/tracks/0ubdf6zWT1It2saK41SkO0,https://api.spotify.com/v1/audio-analysis/0ubdf6zWT1It2saK41SkO0,208504.0,N,7,0
John Mayer ,Shot in the Dark,6mXdCcFnPKQznj4CmMRmHC,0.45,7.0,0.0407,0.0,0.17,96.001,audio_features,spotify:track:6mXdCcFnPKQznj4CmMRmHC,https://api.spotify.com/v1/tracks/6mXdCcFnPKQznj4CmMRmHC,https://api.spotify.com/v1/audio-analysis/6mXdCcFnPKQznj4CmMRmHC,232853.0,N,2,0
Kehlani ,Escape,26V2TlWNuUCFBMz8ClJRF9,0.936,1.0,0.00958,9e-05,0.209,99.982,audio_features,spotify:track:26V2TlWNuUCFBMz8ClJRF9,https://api.spotify.com/v1/tracks/26V2TlWNuUCFBMz8ClJRF9,https://api.spotify.com/v1/audio-analysis/26V2TlWNuUCFBMz8ClJRF9,182750.0,N,1,0
Solange ,Stay Flo,5hUYsaOyMY32yjRXeuQwGj,0.622,5.0,0.858,0.0,0.104,74.267,audio_features,spotify:track:5hUYsaOyMY32yjRXeuQwGj,https://api.spotify.com/v1/tracks/5hUYsaOyMY32yjRXeuQwGj,https://api.spotify.com/v1/audio-analysis/5hUYsaOyMY32yjRXeuQwGj,228093.0,N,3,0
Bon Iver ,22 (OVER S∞∞N),1toNKayLMeCcVlsLGXJl7n,0.817,9.0,0.000654,0.0344,0.146,169.481,audio_features,spotify:track:1toNKayLMeCcVlsLGXJl7n,https://api.spotify.com/v1/tracks/1toNKayLMeCcVlsLGXJl7n,https://api.spotify.com/v1/audio-analysis/1toNKayLMeCcVlsLGXJl7n,102007.0,N,0,0
Jidenna ,Classic Man,58HvfVOeJY7lUuCqF0m3ly,0.611,4.0,0.0228,0.0,0.116,185.727,audio_features,spotify:track:58HvfVOeJY7lUuCqF0m3ly,https://api.spotify.com/v1/tracks/58HvfVOeJY7lUuCqF0m3ly,https://api.spotify.com/v1/audio-analysis/58HvfVOeJY7lUuCqF0m3ly,184448.0,N,7,0
Michael Bublé ,Santa Baby,3wGT3OycqbsHFjIKMZ8EEq,0.768,1.0,0.0811,0.000317,0.205,150.005,audio_features,spotify:track:3wGT3OycqbsHFjIKMZ8EEq,https://api.spotify.com/v1/tracks/3wGT3OycqbsHFjIKMZ8EEq,https://api.spotify.com/v1/audio-analysis/3wGT3OycqbsHFjIKMZ8EEq,154916.0,N,7,0
Lil Wayne ,Problems,1oSh0SKc4MwmXSGiTtqSXp,0.887,11.0,0.0125,0.0,0.272,151.052,audio_features,spotify:track:1oSh0SKc4MwmXSGiTtqSXp,https://api.spotify.com/v1/tracks/1oSh0SKc4MwmXSGiTtqSXp,https://api.spotify.com/v1/audio-analysis/1oSh0SKc4MwmXSGiTtqSXp,184925.0,N,0,0
Lauv ,Mean It,55FSixmTbYuSi3WzxbTPT8,0.454,1.0,0.0194,0.0,0.0824,133.073,audio_features,spotify:track:55FSixmTbYuSi3WzxbTPT8,https://api.spotify.com/v1/tracks/55FSixmTbYuSi3WzxbTPT8,https://api.spotify.com/v1/audio-analysis/55FSixmTbYuSi3WzxbTPT8,187541.0,N,7,0
JIMIN ,Puss (Prod. by Rhymer),1ZAyjvIk9YiD76yYy0TEG6,0.519,11.0,0.202,0.0,0.108,94.981,audio_features,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/tracks/1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/audio-analysis/1ZAyjvIk9YiD76yYy0TEG6,175230.0,N,2,0
Kendrick Lamar ,Mirror,24vhQnVsbHHwlIXH7hD9Eh,0.492,8.0,0.00244,0.0,0.23,135.038,audio_features,spotify:track:24vhQnVsbHHwlIXH7hD9Eh,https://api.spotify.com/v1/tracks/24vhQnVsbHHwlIXH7hD9Eh,https://api.spotify.com/v1/audio-analysis/24vhQnVsbHHwlIXH7hD9Eh,199508.0,N,0,0
Laura Les ,Haunted,3wYeExqXarj13vQC3j7qWJ,0.201,1.0,0.942,0.473,0.0947,140.035,audio_features,spotify:track:3wYeExqXarj13vQC3j7qWJ,https://api.spotify.com/v1/tracks/3wYeExqXarj13vQC3j7qWJ,https://api.spotify.com/v1/audio-analysis/3wYeExqXarj13vQC3j7qWJ,129920.0,N,11,-1
Elley Duhé ,MIDDLE OF THE NIGHT,1CS7Sd1u5tWkstBhpssyjP,0.664,4.0,0.634,0.0,0.116,128.945,audio_features,spotify:track:1CS7Sd1u5tWkstBhpssyjP,https://api.spotify.com/v1/tracks/1CS7Sd1u5tWkstBhpssyjP,https://api.spotify.com/v1/audio-analysis/1CS7Sd1u5tWkstBhpssyjP,241693.0,N,9,0
$uicideboy$ ,"No Matter Which Direction I'm Going In, I Never Chase These Hoes",3KLo7ByvjCNyBrfz5DZ2mO,0.382,10.0,0.00192,0.0,0.092,100.017,audio_features,spotify:track:3KLo7ByvjCNyBrfz5DZ2mO,https://api.spotify.com/v1/tracks/3KLo7ByvjCNyBrfz5DZ2mO,https://api.spotify.com/v1/audio-analysis/3KLo7ByvjCNyBrfz5DZ2mO,177864.0,N,2,0
DJ Khaled ,KEEP GOING,0txxvnm8dYKFT1gWGadIRp,0.681,7.0,0.157,0.0,0.189,121.918,audio_features,spotify:track:0txxvnm8dYKFT1gWGadIRp,https://api.spotify.com/v1/tracks/0txxvnm8dYKFT1gWGadIRp,https://api.spotify.com/v1/audio-analysis/0txxvnm8dYKFT1gWGadIRp,240000.0,N,4,0
Cardi B ,WAP,0TJ4jetJIX2PHW3T98b7qA,0.906,2.0,0.137,0.949,0.528,120.008,audio_features,spotify:track:0TJ4jetJIX2PHW3T98b7qA,https://api.spotify.com/v1/tracks/0TJ4jetJIX2PHW3T98b7qA,https://api.spotify.com/v1/audio-analysis/0TJ4jetJIX2PHW3T98b7qA,188043.0,N,5,-1
Rich The Kid ,Early Morning Trappin,1QLZKzC2pjP4ySf4ALrNhm,0.596,1.0,0.424,0.0,0.11,118.078,audio_features,spotify:track:1QLZKzC2pjP4ySf4ALrNhm,https://api.spotify.com/v1/tracks/1QLZKzC2pjP4ySf4ALrNhm,https://api.spotify.com/v1/audio-analysis/1QLZKzC2pjP4ySf4ALrNhm,169245.0,N,1,0
Gucci Mane ,Cold Shoulder,2kk1QEgjyGnjgMACBCZfGV,0.318,7.0,0.898,0.00239,0.0795,119.968,audio_features,spotify:track:2kk1QEgjyGnjgMACBCZfGV,https://api.spotify.com/v1/tracks/2kk1QEgjyGnjgMACBCZfGV,https://api.spotify.com/v1/audio-analysis/2kk1QEgjyGnjgMACBCZfGV,180933.0,N,3,0
Ed Sheeran ,Barcelona,6TdweeWiGv35hKXn3tARjA,0.897,0.0,0.228,0.0,0.554,156.016,audio_features,spotify:track:6TdweeWiGv35hKXn3tARjA,https://api.spotify.com/v1/tracks/6TdweeWiGv35hKXn3tARjA,https://api.spotify.com/v1/audio-analysis/6TdweeWiGv35hKXn3tARjA,190769.0,N,8,0
Hozier ,Take Me To Church,4tKEWCeBSeiSJVB9ZURgUz,0.528,6.0,0.476,1.07e-06,0.146,98.351,audio_features,spotify:track:4tKEWCeBSeiSJVB9ZURgUz,https://api.spotify.com/v1/tracks/4tKEWCeBSeiSJVB9ZURgUz,https://api.spotify.com/v1/audio-analysis/4tKEWCeBSeiSJVB9ZURgUz,245912.0,N,2,0
Rich The Kid ,Splashin,4HbiCvH1R7mVOJ7KY7JQBD,0.775,2.0,0.0553,0.0,0.129,157.036,audio_features,spotify:track:4HbiCvH1R7mVOJ7KY7JQBD,https://api.spotify.com/v1/tracks/4HbiCvH1R7mVOJ7KY7JQBD,https://api.spotify.com/v1/audio-analysis/4HbiCvH1R7mVOJ7KY7JQBD,157643.0,N,7,0
Kevin Gates ,2 Phones,42TtHTxWk782ZBiqyOi2d1,0.441,0.0,0.874,4.36e-05,0.188,122.811,audio_features,spotify:track:42TtHTxWk782ZBiqyOi2d1,https://api.spotify.com/v1/tracks/42TtHTxWk782ZBiqyOi2d1,https://api.spotify.com/v1/audio-analysis/42TtHTxWk782ZBiqyOi2d1,290892.0,N,3,0
MØ ,Drum,34D6FJysnQioVingDKufuf,0.429,2.0,0.0518,0.0,0.109,91.0,audio_features,spotify:track:34D6FJysnQioVingDKufuf,https://api.spotify.com/v1/tracks/34D6FJysnQioVingDKufuf,https://api.spotify.com/v1/audio-analysis/34D6FJysnQioVingDKufuf,273578.0,N,1,0
Ava Max ,Christmas Without You,2xB46Bj9HZ4cr058yN4Pla,0.648,4.0,0.118,0.0,0.362,91.066,audio_features,spotify:track:2xB46Bj9HZ4cr058yN4Pla,https://api.spotify.com/v1/tracks/2xB46Bj9HZ4cr058yN4Pla,https://api.spotify.com/v1/audio-analysis/2xB46Bj9HZ4cr058yN4Pla,133331.0,N,8,0
Billie Eilish ,Bored,1crrtpW6HanJsSxRdiLICD,0.391,3.0,0.729,1.07e-05,0.2,147.209,audio_features,spotify:track:1crrtpW6HanJsSxRdiLICD,https://api.spotify.com/v1/tracks/1crrtpW6HanJsSxRdiLICD,https://api.spotify.com/v1/audio-analysis/1crrtpW6HanJsSxRdiLICD,294973.0,N,9,0
Marshmello ,You & Me,3NJG6vMH1ZsectZkocMEm0,0.725,6.0,0.174,0.0,0.0786,122.803,audio_features,spotify:track:3NJG6vMH1ZsectZkocMEm0,https://api.spotify.com/v1/tracks/3NJG6vMH1ZsectZkocMEm0,https://api.spotify.com/v1/audio-analysis/3NJG6vMH1ZsectZkocMEm0,239853.0,N,4,0
Eslabon Armado ,Dame Tu Calor,3hLtFjIV8KgrXZJuGXnH2p,0.476,7.0,0.113,0.0,0.33,84.881,audio_features,spotify:track:3hLtFjIV8KgrXZJuGXnH2p,https://api.spotify.com/v1/tracks/3hLtFjIV8KgrXZJuGXnH2p,https://api.spotify.com/v1/audio-analysis/3hLtFjIV8KgrXZJuGXnH2p,189853.0,N,2,0
6ix9ine ,GUMMO  Remix,1AkyH4voVyLyBImn6drbkr,0.417,8.0,0.39,0.0,0.0612,113.965,audio_features,spotify:track:1AkyH4voVyLyBImn6drbkr,https://api.spotify.com/v1/tracks/1AkyH4voVyLyBImn6drbkr,https://api.spotify.com/v1/audio-analysis/1AkyH4voVyLyBImn6drbkr,176347.0,N,2,0
Maggie Rogers ,On + Off,2zRiYzBzeabQQ16BK3c6jk,0.874,1.0,0.0957,0.0,0.0618,117.926,audio_features,spotify:track:2zRiYzBzeabQQ16BK3c6jk,https://api.spotify.com/v1/tracks/2zRiYzBzeabQQ16BK3c6jk,https://api.spotify.com/v1/audio-analysis/2zRiYzBzeabQQ16BK3c6jk,207174.0,N,1,0
Drake ,N 2 Deep,1WIZiOuNO3woKfdlSK2gNn,0.66,10.0,0.0319,0.0,0.103,94.053,audio_features,spotify:track:1WIZiOuNO3woKfdlSK2gNn,https://api.spotify.com/v1/tracks/1WIZiOuNO3woKfdlSK2gNn,https://api.spotify.com/v1/audio-analysis/1WIZiOuNO3woKfdlSK2gNn,169345.0,N,4,0
A Boogie Wit da Hoodie ,Making You Cry,2U0pVx4m1Kdm1Gsjjm6iq8,0.697,0.0,0.0142,1.6e-06,0.157,129.967,audio_features,spotify:track:2U0pVx4m1Kdm1Gsjjm6iq8,https://api.spotify.com/v1/tracks/2U0pVx4m1Kdm1Gsjjm6iq8,https://api.spotify.com/v1/audio-analysis/2U0pVx4m1Kdm1Gsjjm6iq8,204213.0,N,7,0
Drake ,Star67,0RLLvYBopDwooCyvnTwgYu,0.515,6.0,0.354,0.0,0.078,120.1,audio_features,spotify:track:0RLLvYBopDwooCyvnTwgYu,https://api.spotify.com/v1/tracks/0RLLvYBopDwooCyvnTwgYu,https://api.spotify.com/v1/audio-analysis/0RLLvYBopDwooCyvnTwgYu,224000.0,N,2,0
Desiigner ,Tiimmy Turner,5EId1m4DNwTf3at31w8bPJ,0.703,6.0,0.2,0.0,0.259,120.007,audio_features,spotify:track:5EId1m4DNwTf3at31w8bPJ,https://api.spotify.com/v1/tracks/5EId1m4DNwTf3at31w8bPJ,https://api.spotify.com/v1/audio-analysis/5EId1m4DNwTf3at31w8bPJ,233827.0,N,4,0
Lorde ,Royals,2HJQcyUpmUuvzS5vBAICIc,0.715,5.0,0.0971,0.0131,0.247,99.951,audio_features,spotify:track:2HJQcyUpmUuvzS5vBAICIc,https://api.spotify.com/v1/tracks/2HJQcyUpmUuvzS5vBAICIc,https://api.spotify.com/v1/audio-analysis/2HJQcyUpmUuvzS5vBAICIc,231813.0,N,4,0
Julia Michaels ,Issues,0pJPdSVti6cTM1Q6xYGmcf,0.589,9.0,0.319,0.0,0.0715,120.034,audio_features,spotify:track:0pJPdSVti6cTM1Q6xYGmcf,https://api.spotify.com/v1/tracks/0pJPdSVti6cTM1Q6xYGmcf,https://api.spotify.com/v1/audio-analysis/0pJPdSVti6cTM1Q6xYGmcf,240093.0,N,2,0
Halsey ,Heaven In Hiding,7qLr3HMApUbyDkUvgIvHnB,0.789,7.0,0.0517,0.0,0.0819,136.01,audio_features,spotify:track:7qLr3HMApUbyDkUvgIvHnB,https://api.spotify.com/v1/tracks/7qLr3HMApUbyDkUvgIvHnB,https://api.spotify.com/v1/audio-analysis/7qLr3HMApUbyDkUvgIvHnB,185333.0,N,0,0
Kodak Black ,Transportin',0bHDsbWkPSJ01adXfObBzJ,0.691,6.0,0.122,0.0,0.113,140.059,audio_features,spotify:track:0bHDsbWkPSJ01adXfObBzJ,https://api.spotify.com/v1/tracks/0bHDsbWkPSJ01adXfObBzJ,https://api.spotify.com/v1/audio-analysis/0bHDsbWkPSJ01adXfObBzJ,281987.0,N,10,0
Adele ,Strangers By Nature,5zBqPjh3vfttJScml99szD,0.561,1.0,0.136,7.99e-06,0.169,80.46,audio_features,spotify:track:5zBqPjh3vfttJScml99szD,https://api.spotify.com/v1/tracks/5zBqPjh3vfttJScml99szD,https://api.spotify.com/v1/audio-analysis/5zBqPjh3vfttJScml99szD,241200.0,N,1,0
Lil Tjay ,Go In,61QSuw5VlC0LTS8WMO356g,0.721,10.0,0.062,0.0,0.824,117.139,audio_features,spotify:track:61QSuw5VlC0LTS8WMO356g,https://api.spotify.com/v1/tracks/61QSuw5VlC0LTS8WMO356g,https://api.spotify.com/v1/audio-analysis/61QSuw5VlC0LTS8WMO356g,191942.0,N,6,0
Ozuna ,Amor Genuino,1vuUbnY82fCNjfzqjLmblw,0.624,9.0,0.0342,4.91e-05,0.0919,77.471,audio_features,spotify:track:1vuUbnY82fCNjfzqjLmblw,https://api.spotify.com/v1/tracks/1vuUbnY82fCNjfzqjLmblw,https://api.spotify.com/v1/audio-analysis/1vuUbnY82fCNjfzqjLmblw,129142.0,N,2,0
ZHU ,Working For It  Bonus Track,2xB46Bj9HZ4cr058yN4Pla,0.648,4.0,0.118,0.0,0.362,91.066,audio_features,spotify:track:2xB46Bj9HZ4cr058yN4Pla,https://api.spotify.com/v1/tracks/2xB46Bj9HZ4cr058yN4Pla,https://api.spotify.com/v1/audio-analysis/2xB46Bj9HZ4cr058yN4Pla,133331.0,N,8,0
Calvin Harris ,Faking It,2TVxnKdb3tqe1nhQWwwZCO,0.428,0.0,0.382,0.000243,0.148,145.075,audio_features,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/tracks/2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/audio-analysis/2TVxnKdb3tqe1nhQWwwZCO,377093.0,N,10,0
Young Thug ,Die Slow,6Fnvi5QnVkTskSzeRvvQds,0.669,5.0,0.00782,0.0,0.123,104.994,audio_features,spotify:track:6Fnvi5QnVkTskSzeRvvQds,https://api.spotify.com/v1/tracks/6Fnvi5QnVkTskSzeRvvQds,https://api.spotify.com/v1/audio-analysis/6Fnvi5QnVkTskSzeRvvQds,202313.0,N,4,0
YFN Lucci ,Key to the Streets,7jI9cnrZof9mRNpIsA7QQN,0.376,4.0,0.0121,8.07e-06,0.218,129.981,audio_features,spotify:track:7jI9cnrZof9mRNpIsA7QQN,https://api.spotify.com/v1/tracks/7jI9cnrZof9mRNpIsA7QQN,https://api.spotify.com/v1/audio-analysis/7jI9cnrZof9mRNpIsA7QQN,212052.0,N,7,0
DeJ Loaf ,Back Up,5zFAW0qjAgQ2MqIqbMlnT6,0.437,7.0,0.869,0.828,0.15,89.994,audio_features,spotify:track:5zFAW0qjAgQ2MqIqbMlnT6,https://api.spotify.com/v1/tracks/5zFAW0qjAgQ2MqIqbMlnT6,https://api.spotify.com/v1/audio-analysis/5zFAW0qjAgQ2MqIqbMlnT6,91063.0,N,11,1
Fat Joe ,All The Way Up,0430PIZJLy3Oo691nMeUH0,0.203,4.0,0.66,0.000163,0.27,134.202,audio_features,spotify:track:0430PIZJLy3Oo691nMeUH0,https://api.spotify.com/v1/tracks/0430PIZJLy3Oo691nMeUH0,https://api.spotify.com/v1/audio-analysis/0430PIZJLy3Oo691nMeUH0,72080.0,N,3,0
Machine Gun Kelly ,all I know,3PH1FLFUImz6gF5LQhOnYk,0.731,1.0,0.0179,0.000338,0.0864,121.989,audio_features,spotify:track:3PH1FLFUImz6gF5LQhOnYk,https://api.spotify.com/v1/tracks/3PH1FLFUImz6gF5LQhOnYk,https://api.spotify.com/v1/audio-analysis/3PH1FLFUImz6gF5LQhOnYk,256040.0,N,1,0
A Boogie Wit da Hoodie ,Secrets,0xUvi7wldroBzaZCengPa5,0.638,2.0,0.146,0.0565,0.0931,126.03,audio_features,spotify:track:0xUvi7wldroBzaZCengPa5,https://api.spotify.com/v1/tracks/0xUvi7wldroBzaZCengPa5,https://api.spotify.com/v1/audio-analysis/0xUvi7wldroBzaZCengPa5,182857.0,N,7,0
Elton John ,Tiny Dancer,6cZH4rX1KTt1aJ3Ql6Ynja,0.587,7.0,0.473,0.0,0.0759,173.972,audio_features,spotify:track:6cZH4rX1KTt1aJ3Ql6Ynja,https://api.spotify.com/v1/tracks/6cZH4rX1KTt1aJ3Ql6Ynja,https://api.spotify.com/v1/audio-analysis/6cZH4rX1KTt1aJ3Ql6Ynja,161765.0,N,9,0
BTS ,Telepathy,6URlKrAIlJJwHnHxxXWywt,0.691,8.0,0.0974,0.0,0.141,98.011,audio_features,spotify:track:6URlKrAIlJJwHnHxxXWywt,https://api.spotify.com/v1/tracks/6URlKrAIlJJwHnHxxXWywt,https://api.spotify.com/v1/audio-analysis/6URlKrAIlJJwHnHxxXWywt,159184.0,N,4,0
Roddy Ricch ,Out Tha Mud,73PKn6HXFjGE96Quu8MRWG,0.804,9.0,0.814,0.00313,0.523,146.05,audio_features,spotify:track:73PKn6HXFjGE96Quu8MRWG,https://api.spotify.com/v1/tracks/73PKn6HXFjGE96Quu8MRWG,https://api.spotify.com/v1/audio-analysis/73PKn6HXFjGE96Quu8MRWG,138373.0,N,6,0
Harry Styles ,Watermelon Sugar,5icdOB2Rd7bE0YZ1fAQx1P,0.495,3.0,0.31,0.0,0.223,142.959,audio_features,spotify:track:5icdOB2Rd7bE0YZ1fAQx1P,https://api.spotify.com/v1/tracks/5icdOB2Rd7bE0YZ1fAQx1P,https://api.spotify.com/v1/audio-analysis/5icdOB2Rd7bE0YZ1fAQx1P,161119.0,N,7,0
Rihanna ,James Joint,2msvOEbkK50foYf9BMXr2X,0.425,7.0,0.687,1.08e-06,0.158,68.449,audio_features,spotify:track:2msvOEbkK50foYf9BMXr2X,https://api.spotify.com/v1/tracks/2msvOEbkK50foYf9BMXr2X,https://api.spotify.com/v1/audio-analysis/2msvOEbkK50foYf9BMXr2X,233467.0,N,3,0
Disclosure ,Latch,5BJSZocnCeSNeYMj3iVqM7,0.935,7.0,0.167,0.0,0.0973,120.022,audio_features,spotify:track:5BJSZocnCeSNeYMj3iVqM7,https://api.spotify.com/v1/tracks/5BJSZocnCeSNeYMj3iVqM7,https://api.spotify.com/v1/audio-analysis/5BJSZocnCeSNeYMj3iVqM7,224227.0,N,4,0
